day,event,bird_id,host_species,mite_species,day0_mites
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
8,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
9,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
10,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
11,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
12,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
13,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
14,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
15,1,CERW2,CERW,Amerodectes ischyros,225
16,1,CERW2,CERW,Amerodectes ischyros,225
16,1,CERW2,CERW,Amerodectes ischyros,225
16,1,CERW2,CERW,Amerodectes ischyros,225
6,1,CERW2,CERW,Proctophyllodes quadratus,5
7,1,CERW2,CERW,Proctophyllodes quadratus,5
8,1,CERW2,CERW,Proctophyllodes quadratus,5
8,1,CERW2,CERW,Proctophyllodes quadratus,5
9,1,CERW2,CERW,Proctophyllodes quadratus,5
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
3,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
4,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
5,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
6,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
7,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
8,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
9,1,PROW11,PROW,Amerodectes protonotaria,143
2,1,PROW11,PROW,Proctophyllodes quadratus,2
3,1,PROW11,PROW,Proctophyllodes quadratus,2
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
2,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW3,CERW,Amerodectes ischyros,99
4,1,CERW3,CERW,Amerodectes ischyros,99
4,1,CERW3,CERW,Amerodectes ischyros,99
4,1,CERW3,CERW,Amerodectes ischyros,99
4,1,CERW3,CERW,Amerodectes ischyros,99
4,1,CERW3,CERW,Amerodectes ischyros,99
4,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
5,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
6,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
7,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
8,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
9,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
10,1,CERW3,CERW,Amerodectes ischyros,99
11,1,CERW3,CERW,Amerodectes ischyros,99
11,1,CERW3,CERW,Amerodectes ischyros,99
11,1,CERW3,CERW,Amerodectes ischyros,99
11,1,CERW3,CERW,Amerodectes ischyros,99
11,1,CERW3,CERW,Amerodectes ischyros,99
11,1,CERW3,CERW,Amerodectes ischyros,99
12,1,CERW3,CERW,Amerodectes ischyros,99
12,1,CERW3,CERW,Amerodectes ischyros,99
12,1,CERW3,CERW,Amerodectes ischyros,99
12,1,CERW3,CERW,Amerodectes ischyros,99
3,1,CERW4,CERW,Amerodectes ischyros,249
3,1,CERW4,CERW,Amerodectes ischyros,249
3,1,CERW4,CERW,Amerodectes ischyros,249
4,1,CERW4,CERW,Amerodectes ischyros,249
4,1,CERW4,CERW,Amerodectes ischyros,249
4,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
6,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
